Ben INC 5000 CSV Export (8-26-2014),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
id,rank,workers,name,url,state_l,state_s,city,metro,growth,revenue,industry,yrs_on_list,ifc_company,ifc_filelocation,ifc_founded,ifc_business_model,ifc_url,ifc_city,ifc_state,ifc_twitter_handle,state_rank,metro_rank,industry_rank,current_industry_rank,ifi_industry,app_employ_lastyear,app_employ_fouryearsago,app_revenues_lastyear,app_revenues_fouryearsago,city_display_name,industry_id,metro_id,,
894,2993,148,Next Tier Concepts,next-tier-concepts,Virginia,VA,Vienna,"Washington, DC",119.7063,34013909,IT Services,5,Next Tier Concepts,next-tier-concepts,1998-00-00,"Offers geospatial technology consulting, custom application development, eLearning, multimedia and technical services. Provides a broad range of federal civilian, DoD and intelligence community customers with solutions for enterprise, cloud-based and mobile environments.",http://www.ntconcepts.com,Vienna,VA,,127,127,127,2993,IT Services,148,64,34013909,15481535,"Washington, DC",8,3,,
2852,2994,118,Predictive Service,predictive-service,Ohio,OH,Cleveland,Cleveland,119.6789,14176921,Business Products & Services,7,Predictive Service,predictive-service,2002-00-00,"Inspects electrical and mechanical equipment using managed infrared, aerial IR and oil analysis.",http://www.predictiveservice.com,Cleveland,OH,,84,26,127,2994,Business Products & Services,118,46,14176921,6453475,Cleveland,17,79,,
22420,2995,35,CyberTex,cybertex,Texas,TX,Austin,Austin,119.6033,3566288,Education,2,CyberTex,cybertex,1999-00-00,A vocational institute that provides training in the IT and medical fields. CyberTex has a 98 percent graduation rate and a 92 percent job placement rate.,http://www.cybertex.edu,Austin,TX,,127,67,42,2995,Education,35,20,3566288,1623968,Austin,19,18,,
25059,2996,15,ExamSoft Worldwide,examsoft-worldwide,Texas,TX,Dallas,Dallas,119.5372,9659139,Education,0,ExamSoft Worldwide,examsoft-worldwide,1998-00-00,"Offers exam management software to deliver actionable data to assess learning outcomes and improve student learning, engagement and retention. Software assists with the exam administration and results analysis processes.",http://www.examsoft.com,Dallas,TX,,127,105,43,2996,Education,15,15,9659139,4399773,Dallas,19,8,,
26055,2997,35,Flooring Solutions,flooring-solutions,Texas,TX,Austin,Austin,119.3691,20306122,Construction,0,Flooring Solutions,flooring-solutions,1/1/02,Provides professional flooring services and products to commercial end-users.,http://www.flooringsolutions.us.com,Austin,TX,,127,68,126,2997,Construction,35,17,20306122,9256599,Austin,20,18,,
23642,2998,15,Z Brand Group,z-brand-group,Pennsylvania,PA,Pittsburgh,"Pittsburgh, PA",119.291,3067705,Advertising & Marketing,1,Z Brand Group,z-brand-group,2009-00-00,"Offers traditional and nontraditional advertising, branding and Web development services to clients including Heinz, Time Warner Cable and Peoples Natural Gas.",http://www.zbrand.com,Pittsburgh,PA,,106,27,127,2998,Advertising & Marketing,15,12,3067705,1398920,"Pittsburgh, PA",5,52,,
24141,2999,16,Liberty Technology,liberty-technology,Georgia,GA,Griffin,Atlanta,119.2476,2904816,IT Services,1,Liberty Technology,liberty-technology,2008-00-00,"Offers IT support, managed services,and technology sales.",http://www.libertytech.net,Griffin,GA,,111,106,127,2999,IT Services,16,9,2904816,1324902,Atlanta,8,29,,
26012,3000,17,RMS Media Group,rms-media-group,Massachusetts,MA,Andover,Boston,119.1897,5951000,Media,0,RMS Media Group,rms-media-group,1/1/98,"Builds publishing brands and businesses that offer interactive experiences across print, digital and retail. It serves industries such as luxury aviation, fashion and real estate.",http://www.rmsmg.com,Andover,MA,,107,102,43,3000,Media,17,10,5951000,2715000,Boston,12,6,,
25681,3001,3,ARG,arg,Florida,FL,St. Petersburg,Tampa,119.0672,3842814,Human Resources,0,ARG,arg,1/1/98,"Provides independent recruiters and staffing professionals with a comprehensive back office infrastructure that allows them to compete against larger agencies. Services include employer of record and payroll funding services, strategic branding and ongoing training and collaboration.",http://www.IndependentRecruiting.com,St. Petersburg,FL,,127,43,100,3001,Human Resources,3,5,3842814,1754171,Tampa,21,7,,
19820,3002,84,KBA Docusys,kba-docusys,California,CA,Union City,San Francisco,118.8741,20748094,Business Products & Services,3,KBA Docusys,kba-docusys,2007-00-00,"Sells and services business equipment and machines such as copiers, scanners and networking equipment.",http://www.KBADOCUSYS.COM,Union City,CA,,127,114,127,3002,Business Products & Services,84,55,20748094,9479464,San Francisco,17,4,,
4882,3003,51,Bottom Line Equipment,bottom-line-equipment,Louisiana,LA,St. Rose,"New Orleans-Metairie-Kenner, LA",118.8637,38898129,Construction,5,Bottom Line Equipment,bottom-line-equipment,2005-00-00,Rents construction and demolition equipment to contractors and government agencies throughout the Gulf Coast region. Bottom Line also supplies equipment used to rebuild and strengthen the hurricane protection system along the Gulf Coast.,http://www.bottomlineequipment.com,St. Rose,LA,,23,0,127,3003,Construction,51,15,38898129,17772761,,20,33,,
152,3004,145,CPXi,cpxi,New York,NY,New York,New York City,118.8316,111440000,Advertising & Marketing,3,CPXi,cpxi,2000-00-00,"Operates an online display advertising network of thousands of member websites. Clients choose from different advertising packages, including multi-screen messaging, social media marketing and mobile and video advertising, based on their individual goals.",http://www.cpxi.com,New York,NY,,127,127,127,3004,Advertising & Marketing,145,85,111440000,50925007,New York City,5,9,,
25200,3005,35,Atlantic Partners,atlantic-partners,Florida,FL,Boca Raton,Miami,118.7266,12484551,Human Resources,0,Atlantic Partners,atlantic-partners,1/1/03,Provides comprehensive IT staffing and executive search services. Offers staffing options from staff augmentation to contract for hire and direct placement.,http://www.atlanticpartnerscorp.com,Boca Raton,FL,,127,73,101,3005,Human Resources,35,30,12484551,5707835,Miami,21,1,,
20177,3006,76,Republica,republica,Florida,FL,Miami,Miami,118.7218,11913237,Advertising & Marketing,3,Republica,republica,2006-00-00,"A cross-cultural marketing agency that engages and connects with customers across language and culture differences. Specializes in advertising, public relations & promotions and research.",http://www.republica.net,Miami,FL,,127,74,127,3006,Advertising & Marketing,76,45,11913237,5446754,Miami,5,1,,
19807,3007,2722,Which Wich Superior Sandwiches,which-wich-superior-sandwiches,Texas,TX,Dallas,Dallas,118.7232,11177580,Food & Beverage,3,Which Wich Superior Sandwiches,which-wich-superior-sandwiches,2003-00-00,A franchise of sandwich shops serving more than 50 varieties of customizable sandwiches using a creative ordering system and personalized sandwich bags. It also offers dine-in customers free Wi-Fi while they eat.,http://www.whichwich.com,Dallas,TX,,127,106,90,3007,Food & Beverage,2722,1280,11177580,5110377,Dallas,11,8,,
25813,3008,19,Trinity Insight,trinity-insight,Pennsylvania,PA,Philadelphia,Philadelphia,118.6744,2123342,Advertising & Marketing,0,Trinity Insight,trinity-insight,1/1/06,An eCommerce optimization agency that works with middle market and large brands to execute vital technology and marketing functions on their websites.,http://www.trinityinsight.com,Philadelphia,PA,,107,77,127,3008,Advertising & Marketing,19,5,2123342,971006,Philadelphia,5,49,,
21231,3009,35,JWB Real Estate Capital,jwb-real-estate-capital,Florida,FL,Jacksonville,"Jacksonville, FL",118.524,9324295,Real Estate,2,JWB Real Estate Capital,jwb-real-estate-capital,2006-00-00,Specializes in helping people invest in real estate as well as offering traditional realty services. It also offers in-house construction and property management services.,http://www.jwbrealestatecapital.com,Jacksonville,FL,,127,0,95,3009,Real Estate,35,7,9324295,4266944,,3,64,,
23915,3010,16,Strativity Group,strativity-group,New Jersey,NJ,Hackensack,New York City,118.5089,5891000,Business Products & Services,1,Strativity Group,strativity-group,2002-00-00,"A consulting firm focused on customer experience transformation for companies such as Mercedes-Benz, Capital One and Honeywell.",http://www.strativity.com,Hackensack,NJ,,95,127,127,3010,Business Products & Services,16,9,5891000,2696000,New York City,17,9,,
25573,3011,24,Metro Health,metro-health,Florida,FL,Orlando,"Orlando, FL",118.4983,6620789,Health,0,Metro Health,metro-health,1/1/10,A network of primary care doctors and health professionals for seniors who are insured through Medicare.,http://www.metrohealthinc.com,Orlando,FL,,127,34,127,3011,Health,24,21,6620789,3030133,"Orlando, FL",10,68,,
19476,3012,41,BountyJobs,bountyjobs,New York,NY,New York,New York City,118.4424,35344272,Human Resources,3,BountyJobs,bountyjobs,2006-00-00,Connects employers with a national network of headhunters through its Internet-based application.,http://www.bountyjobs.com,New York,NY,,127,127,102,3012,Human Resources,41,35,35344272,16180137,New York City,21,9,,
18161,3013,1025,Orion Systems Integrators,orion-systems-integrators,New Jersey,NJ,Monmouth Junction,New York City,118.4328,68127000,IT Services,4,Orion Systems Integrators,orion-systems-integrators,1993-00-00,"Develops, integrates, deploys and manages IT systems for financial, retail, media and government organizations.",http://www.orioninc.com,Monmouth Junction,NJ,,96,127,127,3013,IT Services,1025,700,68127000,31189000,New York City,8,9,,
3025,3014,88,Dogtopia,dogtopia,Virginia,VA,Tysons Corner,"Washington, DC",118.4166,5623900,Consumer Products & Services,6,Dogtopia,dogtopia,2002-00-00,"Sells franchises of a dog daycare, training center and boutique retail store that currently has 29 locations.",http://www.dogdaycare.com,Tysons Corner,VA,,127,127,127,3014,Consumer Products & Services,88,40,5623900,2574850,"Washington, DC",4,3,,
1616,3015,628,Stone Brewing,stone-brewing,California,CA,Escondido,San Diego,118.401,136330955,Food & Beverage,9,Stone Brewing,stone-brewing,1996-00-00,A brewery and restaurant that offers craft beers and grows produce for offerings on local farms.,http://www.stonebrewing.com,Escondido,CA,,127,70,91,3015,Food & Beverage,628,354,136330955,62422312,San Diego,11,11,,
26529,3016,22,Substance Over Form,substance-over-form,California,CA,Los Angeles,Los Angeles,118.3546,15139835,Consumer Products & Services,0,Substance Over Form,substance-over-form,1/1/09,"Designs men's and kids' apparel for department stores, from mid-tier retailers like Target to higher-end sellers like Nordstrom.",http://www.SovereignCode.com,Los Angeles,CA,,127,127,127,3016,Consumer Products & Services,22,10,15139835,6933601,Los Angeles,4,2,,
22787,3017,803,Data Dimensions,data-dimensions,Wisconsin,WI,Janesville,"Janesville, WI",118.3368,48228789,Business Products & Services,1,Data Dimensions,data-dimensions,1982-00-00,"Helps clients better manage business processes and workflow such as mailroom management, document conversion services and electronic retrieval services by using automation and technology.",http://www.datadimensions.com,Janesville,WI,,36,0,127,3017,Business Products & Services,803,413,48228789,22089173,,17,171,,
23592,3018,70,Saturn Tech,saturn-tech,Michigan,MI,Farmington,Detroit,118.2668,2946119,IT Services,1,Saturn Tech,saturn-tech,2006-00-00,"An IT company that offers management consulting, business analysis and project outsourcing.",http://www.saanvi.us,Farmington,MI,,64,45,127,3018,IT Services,70,15,2946119,1349779,Detroit,8,50,,
21056,3019,151,PCI Strategic Management,pci-strategic-management,Maryland,MD,Columbia,Baltimore,118.2518,35488463,Government Services,2,PCI Strategic Management,pci-strategic-management,2008-00-00,"A management consulting firm that assists defense, homeland security and intelligence organizations in defining and executing their strategic vision in the areas of IT, engineering and operations.",http://www.pci-sm.com,Columbia,MD,,79,38,127,3019,Government Services,151,91,35488463,16260331,Baltimore,7,35,,
3852,3020,2961,Document Technologies,document-technologies,Georgia,GA,Atlanta,Atlanta,118.2283,257489011,Business Products & Services,6,Document Technologies,document-technologies,1998-00-00,Provides secure outsourced document management services from scanning to electronic delivery for law firms and corporate legal departments in Fortune 500 companies.,http://www.dtiglobal.com,Atlanta,GA,,112,107,127,3020,Business Products & Services,2961,1779,257489011,117990635,Atlanta,17,29,,
25583,3021,21,Foundant Technologies,foundant-technologies,Montana,MT,Bozeman,"Bozeman, MT",118.1846,2185463,Software,0,Foundant Technologies,foundant-technologies,1/1/07,"Provides an online software service platform to help private and community foundations, government agencies and charitable organizations to streamline and simplify their grant proposal processes.",http://www.foundant.com,Bozeman,MT,,3,0,127,3021,Software,21,10,2185463,1001658,,9,369,,
25219,3022,23,HMS Worldwide,hms-worldwide,North Carolina,NC,Cornelius,Charlotte,118.1544,3251818,Advertising & Marketing,0,HMS Worldwide,hms-worldwide,1/1/04,"An event marketing company that develops creative ways to use sports and entertainment to connect brands to consumers, from mobile tours to sponsorship and hospitality.",http://www.HMSWorldwide.com,Cornelius,NC,,87,31,127,3022,Advertising & Marketing,23,6,3251818,1490604,Charlotte,5,43,,
24844,3023,18,Five Blocks,five-blocks,New York,NY,NY,New York City,118.1188,2134135,Business Products & Services,0,Five Blocks,five-blocks,1/1/07,"A technology and digital consulting company focused on online reputation management and digital brand alignment for Fortune 500 companies, hedge funds, private equity firms and high net-worth individuals.",http://www.fiveblocks.com,NY,NY,,127,127,127,3023,Business Products & Services,18,9,2134135,978428,New York City,17,9,,
24330,3024,60,RKON Technologies,rkon-technologies,Illinois,IL,Chicago,Chicago,118.0577,40495740,IT Services,1,RKON Technologies,rkon-technologies,1989-00-00,"Provides managed cloud services including hosted virtual desktops, disaster recovery, managed security and managed virtualization.",http://www.rkon.com,Chicago,IL,,127,127,127,3024,IT Services,60,35,40495740,18571108,Chicago,8,17,,
25826,3025,16,Tasc Performance,tasc-performance,Louisiana,LA,Metairie,"New Orleans-Metairie-Kenner, LA",117.9151,5441775,Consumer Products & Services,0,Tasc Performance,tasc-performance,1/1/09,"Offers a full line of functional men's and women's apparel for both outdoor and indoor conditions, using a proprietary process that maintains fiber performance characteristics without using chemical enhancements.",http://www.tascPerformance.com,Metairie,LA,,24,0,127,3025,Consumer Products & Services,16,9,5441775,2497200,,4,33,,
